Feature ID	Taxon	Confidence
19974d562aee4aa117a8d274b9df9fec	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.9993394804641418
15c9e868579f367901a897174acaf381	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9998744912106567
1a4cee2500ffb363d6b01cd251034ee2	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__T78; s__	0.9999999994659987
5c054b432c0e5fedee4e4c2642931676	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999997582687
cc5a3cf6c803e8abc7d306778e21987e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.974814454075906
0b09e3bbdc3e373ed480fac1d99153c6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999383100143442
e2cc5c3f77c2f2cee76de5eefbd55c08	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7764252169735039
30b30377fe4aa16d6a8a782207ca40b6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9999977493897805
d6a5e57636765a27c8d43ff1f1b23714	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__baratii	0.7328247263128316
c4d8cddc4fcad4188b4e81561d03999e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__johnsonii	0.7085020773844997
84e9231b928c64a09bef49426734e014	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__psychrophilus	0.9305853557704472
2e8a9344db3dd2d4f79098221f4444e9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__stationis	0.8088469643979608
d455a1ae3245f3807cca68d049c1d780	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__	0.9943828410551352
a717b64c510187dc0d8f084d0cd8f69e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.9814090943454936
ecbb04b7cd27f5632d13e2c80fca4a22	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.999985458144257
1eb3bdd7856f5e772ffcc867b57436cb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.9978050201868046
261a5ea36061087a97e44ee7bd37e9d2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__	0.9999447529237967
93072f000e659e96d553cb0e3efafa49	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.9999943791025833
9c5e67547a708b9aa5772751dc58447e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9990834782752874
66f413a02f67a65b8c0faf69e312ffac	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8797489253935091
868127b0abf821279ae65f2e761b51cf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9993604922472084
9b032957022a22558247c1815a69f1d3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999998679771066
f8c150c6e4277ad3d0744f3286619a92	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999972679174878
8608bab1a535b7d272eb946831fa21a6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999989543130047
ba547ad330b3826e6b590b610670b58c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__pseudolongum	0.8238809712332579
c129fcd14a9df15c8663628a11421d0d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9999998466426778
00b7514b73f274112615dba0263828ab	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999999990994013
6a9615f5c958b6b7069aa3e6a65bbe1b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0.9999970204513369
b189b1e3f390c3544000995155954378	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Salinicoccus; s__	0.765286645350758
4deb7224b1aaf9fac0137469944b033e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999929298353689
fec930808e92ee7b1d42a181fa318a78	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum	0.8177318691265665
003441659a70595670fefb90c0f5fd7d	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.9999725626076476
1753cc49b11b892f72797b9280c5db30	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998685689984891
9ea18e8540cc212d3dae0215b8608fd2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9999256514829308
7e1c2273ef32a4d35ff9963f4f290fc2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9995047896304451
3211a94546f668832578ea30c988179c	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9995333312653257
92f28f71d7c5bc327a4b29e95e01ef95	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.999999906906443
dd64c54013f95621b9fdda4902f8fae6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis	0.9918727419945766
c49eb850dc66032baf26974d44037bf4	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__	0.9999983308196936
48177284e3a679b8de6679f3c4f3cb69	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Salinicoccus; s__	0.9517021019100722
80ed41842346aa957599170e362f0feb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999997027667875
4c141ae370df41cb1ea230fe3a17eaa5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina; s__	0.9997224630089432
8d84a3af4ae25349971971c118d35cf6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.9994066922290095
b350743970d96f85f20b8698475f2960	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9233267534398842
09f535a586c8274ab8dbcd722c18496b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999802860708825
4283e69568c188918f648ca2ef6ebaf4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999908501510896
db797eb7009c7731dd2f940655a644f5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.9998547760634859
3211e4d50fb10a34a6fd14d779025946	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.999318589096154
4ad4138dcb428bc89a595f52ff16fde2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__	0.9443463933010425
188dfcfb15caa734df5260a36eb4277c	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999999749964278
90ae8a9bba4a86638039bbf0930429ef	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas	0.9094764901144026
69700c7ad819c09a94574d963cd49abe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	0.9999999810077187
ff4dc56d9e4d0a24d185ab1df35e5778	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__infantis	0.7678626628235363
92ddcb0541aeee5c83ec3dbaa2b8cb0a	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999994320690796
4aaa16263a020eaf51ec7dce01853c0f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__	0.7441460143607439
b2eade0b8ae29545aad74f224774d472	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0.9999798807084563
0ca308da307f3ad9f789b798543dbf4a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum	0.8077944208371142
7951ab7e11c58cf15ee8c7731a941057	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius	0.9999999626076892
16b69d5111ac753983dab2844eb6a0c5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9700576440523162
5bc1e2e18eff6da30ffdafbc92fd67f8	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999977747528451
2e739640dd4ab9ed6a1d5ada1b7b9ed6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9961562832975255
2dbd66331bdc8bbe559d78fdc7196b85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999422830535466
040ac4bb0be94c31b62a2b9a7ad55af3	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999997672404
2a11d402abde6fa60ac1355b6f935603	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Arcobacter; s__	0.999978447850782
a0baf24e5f36964ae03377f4af0c41cb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9353281632212244
b2d82154d86647393454e05a91575868	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9999486566395054
2c0de8e090abf79e0dd9520c5009d415	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9957065267217622
e9bb962833002e23ec6a120773a2e01a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9952876457411055
832c78302007a016c2e08e3f1a2dc8cc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999957027417528
0d570e39a8c86c3bb9c0bfd706637a49	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9238651074002079
72b9d489799018c02db041943e3087d0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Atopostipes; s__suicloacalis	0.715833662468466
51b654913a3f54164687804b1125ebc4	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999992427322607
6393a90d39e60bf0da0340d9276d9c27	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.8546164850221591
760ed0d61e04274db5c82f96ca0a33de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9997387091235682
